date,city,latitude,longitude,users,sessions,newUsers
2018-05-22,Gorebridge,55.829,-3.0461,1,2,1
2017-01-14,North Berwick,56.0584,-2.7196,1,2,1
2019-09-04,Rutherglen,55.829,-4.2247,3,3,3
2019-02-08,Dundee,56.462,-2.9707,1,1,1
2018-09-16,Stirling,56.1165,-3.9369,1,1,1
2016-10-29,Rosyth,56.0365,-3.4231,1,1,0
2018-06-10,Stirling,56.1165,-3.9369,3,4,2
2017-04-18,Cumbernauld,55.9419,-3.9925,1,1,1
2018-12-14,Bellshill,55.8157,-4.0265,1,1,1
2017-04-10,Dundee,56.462,-2.9707,1,1,1
2020-04-14,Inverness,57.4778,-4.2247,1,1,1
2020-03-17,Hamilton,55.7776,-4.0537,3,4,3
2018-06-25,Glasgow,55.8642,-4.2518,67,86,38
2018-11-12,Motherwell,55.7776,-3.9811,1,1,1
2019-06-18,Perth,56.395,-3.4308,2,2,2
2017-01-23,East Kilbride,55.7644,-4.177,1,1,1
2019-02-11,Glasgow,55.8642,-4.2518,46,55,27
2019-09-18,Rosyth,56.0365,-3.4231,1,1,0
2019-02-25,Edinburgh,55.9533,-3.1883,111,136,66
2018-03-09,Elgin,57.6495,-3.3185,1,1,1
2020-02-26,Falkirk,56.0019,-3.7839,2,2,2
2019-01-13,Rutherglen,55.8373,-4.2247,1,1,0
2019-02-09,Coatbridge,55.8642,-4.0193,4,4,3
2018-05-18,Rutherglen,55.8373,-4.2243,1,1,0
2019-03-19,Clydebank,55.9007,-4.4048,1,1,0
2018-01-02,Perth,56.395,-3.4308,1,1,1
2019-08-09,(not set),0,0,15,16,14
2016-09-14,Ayr,55.4586,-4.6292,1,1,1
2016-10-20,Hamilton,55.7832,-4.0537,3,3,1
2017-09-12,East Kilbride,55.7644,-4.177,3,3,2
2018-09-26,Biggar,55.6234,-3.524,2,4,0
2019-08-23,Rosyth,56.0365,-3.4231,2,2,2
2017-09-27,Edinburgh,55.9533,-3.1883,52,64,32
2019-07-14,Alloa,56.1168,-3.7919,2,2,2
2019-11-29,Portlethen,57.0617,-2.1295,2,2,2
2019-04-25,Kilmarnock,55.6116,-4.4988,3,3,1
2018-07-18,(not set),0,0,7,8,5
2020-01-12,Dundee,56.462,-2.9707,1,1,1
2018-02-15,Aberdeen,57.1497,-2.0943,2,2,2
2016-11-23,Dunfermline,56.0717,-3.4522,1,1,1
2017-07-28,Dunfermline,56.0717,-3.4522,1,1,0
2017-01-25,Dumbarton,55.9457,-4.5646,1,1,1
2016-09-10,East Kilbride,55.7644,-4.177,1,1,1
2019-10-24,Paisley,55.8473,-4.4401,2,2,2
2020-01-04,Dundee,56.462,-2.9707,1,2,0
2017-06-19,Musselburgh,55.9419,-3.0539,2,2,1
2017-10-07,Glasgow,55.8622,-4.2518,27,30,15
2019-02-26,Cumbernauld,55.9419,-3.9925,1,1,0
2017-04-10,East Kilbride,55.7644,-4.177,2,2,0
2020-01-16,Rutherglen,55.8367,-4.2247,1,1,0
2019-03-11,Stirling,56.1168,-3.9369,4,4,3
2020-04-16,Livingston,55.9001,-3.5181,1,1,1
2016-09-16,Glasgow,55.8622,-4.2518,33,36,27
2016-09-28,Kelso,55.6,-2.4322,1,1,1
2016-11-14,Hamilton,55.7776,-4.0537,4,4,3
2019-09-16,Cumbernauld,55.9419,-3.9925,5,5,4
2019-09-19,Motherwell,55.7776,-3.9811,1,1,1
2018-05-31,Perth,56.395,-3.4308,1,2,1
2019-03-20,Livingston,55.9001,-3.5181,3,4,2
2018-06-02,Cumbernauld,55.9392,-3.9925,1,1,0
2019-11-11,Livingston,55.9001,-3.5181,11,14,6
2020-01-28,Elgin,57.6495,-3.3185,1,1,1
2017-10-29,Ayr,55.4586,-4.6292,1,1,1
2016-10-17,Kirkcaldy,56.1165,-3.1581,1,1,0
2019-09-25,East Kilbride,55.7644,-4.177,5,5,4
2019-09-03,Glenrothes,56.2008,-3.1599,1,1,1
2019-04-01,Glasgow,55.8642,-4.2518,55,65,34
2018-02-07,Dunfermline,56.0717,-3.4522,6,7,2
2018-02-23,Glasgow,55.8622,-4.2518,82,89,60
2019-06-03,Kilbride,56.3755,-5.4727,2,2,1
2020-03-12,Forfar,56.6436,-2.8891,1,1,1
2018-07-03,Edinburgh,55.9533,-3.1883,57,65,37
2019-08-28,Stirling,56.1168,-3.9369,2,2,2
2018-03-13,Hamilton,55.7832,-4.0537,3,5,2
2017-03-07,Biggar,55.6116,-3.524,1,3,0
2017-11-04,Edinburgh,55.9533,-3.1883,39,42,22
2017-04-14,Falkirk,56.0019,-3.7839,1,1,1
2018-07-24,Musselburgh,55.9419,-3.0539,2,2,2
2016-11-16,Kilmarnock,55.6147,-4.4988,1,1,1
2017-05-11,Dundee,56.462,-2.9707,2,2,2
2018-03-04,Rutherglen,55.8373,-4.2243,2,2,2
2017-06-20,Melrose,55.5987,-2.7196,1,1,1
2018-08-06,Arbroath,56.5591,-2.5915,1,1,1
2020-04-21,(not set),0,0,7,13,3
2020-01-29,Inverurie,57.2835,-2.374,4,4,4
2018-09-21,Livingston,55.9001,-3.5181,4,4,2
2020-04-30,Rutherglen,55.8373,-4.2243,3,3,2
2017-09-27,Aberdeen,57.1497,-2.0943,1,2,1
2019-05-19,Inverurie,57.2835,-2.374,1,1,1
2018-08-07,Glenrothes,56.2008,-3.1599,3,3,2
2016-11-30,Dunfermline,56.0717,-3.4522,6,7,4
2017-08-11,Elgin,57.6495,-3.3185,1,1,0
2019-07-30,Alloa,56.1168,-3.7919,1,1,1
2017-06-01,Motherwell,55.7832,-3.9811,1,1,0
2020-04-19,Rutherglen,55.8373,-4.2243,1,1,1
2018-05-20,Dunfermline,56.0717,-3.4522,4,4,2
2018-09-09,Cumbernauld,55.9457,-3.9925,1,1,1
2018-12-23,Bellshill,55.8168,-4.0265,1,1,1
2018-02-07,Portlethen,57.0617,-2.1295,2,2,2
2018-01-31,Edinburgh,55.9565,-3.1883,79,94,39
2017-07-26,Renfrew,55.8753,-4.3915,1,1,0
2018-02-09,Ayr,55.4586,-4.6292,1,1,1
2018-03-29,Inverurie,57.2835,-2.374,1,1,0
2019-01-14,Greenock,55.9533,-4.772,1,1,0
2017-10-05,Portlethen,57.0617,-2.1295,1,1,0
2018-09-25,Glasgow,55.8642,-4.2518,41,45,26
2019-07-14,East Kilbride,55.7644,-4.177,3,3,3
2020-03-29,Arbroath,56.5591,-2.5915,1,3,0
2017-12-14,Glasgow,55.8642,-4.2518,20,24,17
2018-06-04,Perth,56.395,-3.4308,3,6,1
2018-11-01,Greenock,55.9533,-4.772,2,2,2
2018-05-04,Livingston,55.9001,-3.5181,1,1,1
2018-06-30,Arbroath,56.5591,-2.5915,1,1,1
2017-05-11,East Kilbride,55.7644,-4.177,3,4,2
2019-05-14,Kirkcaldy,56.1168,-3.1581,1,1,0
2018-01-10,Perth,56.395,-3.4308,2,2,2
2019-11-08,Kirkintilloch,55.9419,-4.1562,2,3,1
2018-01-08,Kilwinning,55.6559,-4.7031,1,1,1
2019-10-04,(not set),0,0,30,32,17
2018-02-10,St Andrews,56.3398,-2.7967,1,1,1
2018-09-23,Hamilton,55.7776,-4.0537,5,5,3
2017-03-29,Edinburgh,55.9565,-3.1883,54,57,32
2017-03-16,Perth,56.395,-3.4308,4,4,2
2020-03-12,Dundee,56.462,-2.9707,4,4,1
2019-10-30,Greenock,55.9565,-4.772,2,2,2
2017-05-31,Biggar,55.6116,-3.524,2,2,1
2017-05-27,Musselburgh,55.9457,-3.0539,1,1,0
2018-06-13,Livingston,55.9007,-3.5181,4,6,1
2019-11-28,Inverness,57.4778,-4.2247,5,5,2
2016-10-02,Falkirk,56.0019,-3.7839,1,1,0
2018-08-18,Glenrothes,56.2008,-3.1599,1,1,0
2017-11-10,Musselburgh,55.9392,-3.0539,1,1,0
2017-02-23,Irvine,55.6116,-4.6696,1,1,1
2017-10-15,Aberdeen,57.1497,-2.0943,5,5,4
2017-10-12,Livingston,55.9007,-3.5181,3,5,3
2019-12-11,Irvine,55.6234,-4.6696,3,3,2
2017-05-05,Coatbridge,55.8642,-4.0193,1,1,1
2019-12-20,Motherwell,55.7776,-3.9811,1,1,1
2018-08-09,Kirkcaldy,56.1141,-3.1581,1,2,1
2020-02-15,Stirling,56.1168,-3.9369,1,1,1
2020-04-09,Johnstone,55.8373,-4.5139,1,1,1
2019-06-08,Rutherglen,55.8373,-4.2243,3,4,1
2019-02-28,Edinburgh,55.9565,-3.1883,95,118,57
2018-04-19,North Berwick,56.0584,-2.7196,1,1,1
2019-09-09,East Kilbride,55.7644,-4.177,3,4,2
2018-11-04,Livingston,55.9007,-3.5181,5,6,4
2018-06-23,Renfrew,55.8753,-4.3915,2,6,1
2019-08-06,Rutherglen,55.829,-4.2243,7,9,6
2018-11-20,Dundee,56.462,-2.9707,1,1,1
2019-03-15,Rutherglen,55.829,-4.2247,1,1,0
2018-11-03,Rutherglen,55.829,-4.2247,2,2,2
2017-01-29,Kirkintilloch,55.9457,-4.1562,1,1,0
2018-10-01,Coatbridge,55.8622,-4.0193,2,2,2
2017-05-09,Musselburgh,55.9457,-3.0539,1,1,0
2016-11-03,Stirling,56.1168,-3.9369,1,1,1
2017-03-29,Musselburgh,55.9392,-3.0539,2,2,2
2018-10-29,Musselburgh,55.9392,-3.0539,1,1,1
2017-06-20,Montrose,56.7069,-2.4661,1,1,1
2017-01-22,Cumbernauld,55.9453,-3.9925,1,1,0
2017-10-19,Glasgow,55.8622,-4.2518,47,49,35
2016-12-15,Falkirk,56.013,-3.7839,3,3,0
2016-12-28,Inverurie,57.2835,-2.374,2,2,1
2017-11-02,Alloa,56.1141,-3.7919,1,1,0
2020-04-14,East Kilbride,55.7644,-4.177,2,7,1
2017-09-05,Glasgow,55.8642,-4.2518,42,46,25
2019-10-15,Glasgow,55.8622,-4.2518,33,34,21
2017-01-20,Barrhead,55.7967,-4.3977,2,3,2
2018-07-04,Stirling,56.1165,-3.9369,4,4,4
2018-05-02,Bridge of Weir,55.8642,-4.5789,1,1,1
2017-02-21,(not set),0,0,6,6,4
2019-06-12,Clydebank,55.9007,-4.4048,1,1,0
2019-04-22,Ayr,55.4586,-4.6292,3,3,3
2016-10-10,Edinburgh,55.9533,-3.1883,73,84,45
2020-03-17,Biggar,55.6147,-3.524,2,2,2
2017-02-06,Kirkintilloch,55.9457,-4.1562,3,3,3
2019-10-24,North Berwick,56.0584,-2.7196,1,1,1
2016-10-06,Biggar,55.6234,-3.524,1,1,0
2017-04-16,Johnstone,55.829,-4.5139,1,1,0
2016-11-02,Larkhall,55.7377,-3.9717,1,1,0
2016-09-26,Falkirk,56.0019,-3.7839,1,1,0
2017-07-02,Inverurie,57.2835,-2.374,2,2,2
2016-09-04,Hamilton,55.7776,-4.0537,1,1,1
2020-02-04,Forres,57.6098,-3.62,1,1,1
2018-12-21,North Berwick,56.0584,-2.7196,1,1,1
2017-11-19,Ayr,55.4586,-4.6292,1,1,0
2018-04-09,Livingston,55.9001,-3.5181,6,6,3
2017-11-12,Forfar,56.6436,-2.8891,1,1,1
2018-07-12,Coatbridge,55.8642,-4.0193,2,2,2
2019-05-30,Neilston,55.7776,-4.4284,1,1,1
2019-09-14,Ayr,55.4586,-4.6292,1,1,1
2019-01-29,Perth,56.395,-3.4308,1,1,1
2016-12-30,St Andrews,56.3398,-2.7967,1,1,0
2019-07-20,Stirling,56.1168,-3.9369,2,3,1
2017-10-18,Kirkintilloch,55.9419,-4.1562,1,1,0
2018-02-19,Arbroath,56.5591,-2.5915,1,1,1
2019-11-01,Biggar,55.6116,-3.524,1,1,1
2019-05-01,Paisley,55.8473,-4.4401,5,6,4
2017-11-11,Cumbernauld,55.9419,-3.9925,2,5,1
2020-01-29,Dunfermline,56.0717,-3.4522,9,9,6
2018-12-15,East Kilbride,55.7644,-4.177,2,2,1
2017-11-01,Ayr,55.4586,-4.6292,1,1,1
2017-06-27,Edinburgh,55.9533,-3.1883,60,66,32
2017-11-08,Kirkcaldy,56.1168,-3.1581,1,1,0
2019-09-12,Kirkcaldy,56.1165,-3.1581,2,2,1
2019-11-21,Ayr,55.4586,-4.6292,2,4,2
2019-05-04,Edinburgh,55.9565,-3.1883,35,38,21
2020-04-25,Glasgow,55.8642,-4.2518,23,30,16
2018-03-07,Musselburgh,55.9419,-3.0539,3,7,1
2019-10-02,Clydebank,55.9007,-4.4048,1,1,1
2018-06-24,North Berwick,56.0584,-2.7196,1,1,0
2017-09-07,Rutherglen,55.8373,-4.2243,2,2,2
2019-11-13,Edinburgh,55.9565,-3.1883,47,60,37
2017-06-25,Biggar,55.6116,-3.524,1,6,0
2018-12-10,Paisley,55.8473,-4.4401,2,2,1
2019-01-09,Falkirk,56.0019,-3.7839,1,1,1
2017-05-24,Livingston,55.9001,-3.5181,2,2,2
2018-01-04,Kirkintilloch,55.9457,-4.1562,1,1,1
2019-05-13,Aberdeen,57.1497,-2.0943,6,6,4
2017-10-23,(not set),0,0,7,7,4
2018-05-09,Livingston,55.9007,-3.5181,4,5,2
2020-04-22,Glasgow,55.8622,-4.2518,24,31,13
2018-04-03,Edinburgh,55.9565,-3.1883,39,41,19
2016-12-19,Glenrothes,56.2008,-3.1599,1,1,1
2018-09-13,Glasgow,55.8622,-4.2518,31,37,20
2018-06-15,Alloa,56.1165,-3.7919,1,1,1
2020-04-25,Rutherglen,55.829,-4.2247,1,1,1
2019-11-26,Perth,56.395,-3.4308,3,3,3
2018-01-17,Hamilton,55.7776,-4.0537,4,5,4
2017-05-25,Inverurie,57.2835,-2.374,1,1,0
2019-08-27,Aberdeen,57.1497,-2.0943,5,9,2
2018-03-10,Glasgow,55.8642,-4.2518,63,77,41
2016-11-15,Coatbridge,55.8642,-4.0193,1,1,1
2017-05-24,Ayr,55.4586,-4.6292,1,1,1
2018-12-14,Kirkintilloch,55.9457,-4.1562,1,1,1
2019-06-30,Dingwall,57.5953,-4.4284,2,2,2
2018-03-06,Livingston,55.9007,-3.5181,3,3,1
2019-06-30,Glasgow,55.8642,-4.2518,83,98,59
2019-07-28,Perth,56.395,-3.4308,2,2,2
2017-04-29,Falkirk,56.0019,-3.7839,1,2,0
2019-12-15,Dumbarton,55.9457,-4.5646,2,2,1
2018-08-25,Inverness,57.4778,-4.2247,1,1,1
2017-05-09,Paisley,55.8473,-4.4401,4,4,3
2017-05-06,Dundee,56.462,-2.9707,4,4,2
2017-07-08,Dundee,56.462,-2.9707,1,1,1
2018-03-30,Lockerbie,55.1222,-3.349,1,1,1
2016-10-01,Paisley,55.8473,-4.4401,1,1,0
2016-12-19,Kirkcaldy,56.1165,-3.1581,1,1,0
2019-07-19,Cumbernauld,55.9453,-3.9925,3,4,3
2020-03-11,Stonehouse,55.6987,-3.9811,1,1,0
2019-06-07,Kirkintilloch,55.9453,-4.1562,1,1,1
2020-03-30,Edinburgh,55.9565,-3.1883,27,33,17
2017-02-21,Dunfermline,56.0717,-3.4522,4,4,2
2017-09-01,Dundee,56.462,-2.9707,3,3,3
2017-06-23,Paisley,55.8473,-4.4401,7,9,4
2018-04-14,Irvine,55.6116,-4.6696,1,1,0
2019-07-07,Clydebank,55.9007,-4.4048,1,1,1
2018-03-12,Elgin,57.6495,-3.3185,1,1,0
2018-10-04,North Berwick,56.0584,-2.7196,1,1,1
2019-03-29,Dundee,56.462,-2.9707,2,3,1
2019-05-11,Coatbridge,55.8642,-4.0193,1,1,1
2017-06-05,Paisley,55.8473,-4.4401,1,1,1
2018-02-24,Biggar,55.6116,-3.524,1,1,0
2018-09-01,Stirling,56.1165,-3.9369,1,1,0
2018-04-05,Dundee,56.462,-2.9707,1,1,1
2020-03-11,Inverness,57.4778,-4.2247,1,1,1
2018-09-19,Inverness,57.4778,-4.2247,1,1,0
2017-02-08,Musselburgh,55.9419,-3.0539,1,1,0
2020-02-08,Portree,57.4125,-6.196,1,1,1
2019-12-03,(not set),0,0,17,19,10
2018-04-18,East Kilbride,55.7644,-4.177,2,4,1
2017-11-08,Dunfermline,56.0717,-3.4522,5,6,3
2017-04-19,Irvine,55.6116,-4.6696,2,2,1
2019-06-04,Kelso,55.5751,-2.4322,1,1,1
2020-01-19,Rosyth,56.0365,-3.4231,1,1,1
2016-10-07,Stirling,56.1165,-3.9369,1,1,1
2017-02-27,Kilmacolm,55.9007,-4.6268,1,1,1
2018-11-04,(not set),0,0,8,9,4
2017-06-15,North Berwick,56.0584,-2.7196,1,1,1
2019-12-01,Greenock,55.9533,-4.772,2,2,2
2017-01-13,Glasgow,55.8642,-4.2518,47,51,29
2018-11-15,Aberdeen,57.1497,-2.0943,3,3,2
2019-11-16,Livingston,55.9007,-3.5181,4,4,4
2018-04-19,Irvine,55.6147,-4.6696,1,1,1
2018-05-19,Edinburgh,55.9533,-3.1883,56,62,28
2018-04-06,Kelso,55.5573,-2.4322,1,2,0
2018-05-04,Paisley,55.8473,-4.4401,4,7,2
2019-06-28,Greenock,55.9533,-4.772,4,4,2
2017-05-08,Inverness,57.4778,-4.2243,1,2,1
2016-10-21,Ayr,55.4586,-4.6292,1,1,1
2019-05-28,North Berwick,56.0584,-2.7196,1,3,0
2018-06-06,Motherwell,55.7776,-3.9811,1,1,1
2019-04-12,Cumbernauld,55.9419,-3.9925,2,4,1
2020-02-21,Perth,56.395,-3.4308,1,1,1
2017-11-21,Glasgow,55.8622,-4.2518,32,36,20
2018-03-05,North Berwick,56.0584,-2.7196,2,2,1
2020-04-21,Edinburgh,55.9533,-3.1883,57,76,32
2016-09-01,Livingston,55.9007,-3.5181,3,3,2
2017-05-11,Glenrothes,56.2008,-3.1599,2,2,2
2020-02-10,Kilwinning,55.6559,-4.7031,1,1,1
2018-08-08,Forres,57.5953,-3.62,1,1,1
2018-09-18,Dumbarton,55.9419,-4.5646,2,2,1
2019-12-05,East Kilbride,55.7644,-4.1747,1,1,1
2018-08-20,Glasgow,55.8622,-4.2518,47,55,28
2016-10-20,Glasgow,55.8642,-4.2518,34,35,27
2020-03-17,Alloa,56.1165,-3.7919,1,1,1
2018-05-07,Glenrothes,56.2008,-3.1599,2,2,2
2018-11-30,Stirling,56.1141,-3.9369,1,1,1
2018-09-07,Clydebank,55.9001,-4.4048,1,1,1
2016-10-27,Cumbernauld,55.9457,-3.9925,2,2,2
2019-06-11,Falkirk,56.013,-3.7839,5,5,4
2018-11-04,Glasgow,55.8642,-4.2518,61,71,41
2018-05-09,Glasgow,55.8642,-4.2518,65,81,44
2017-10-25,Falkirk,56.0019,-3.7839,1,1,0
2018-02-22,Inverurie,57.2835,-2.374,1,1,1
2018-06-15,Dunfermline,56.0717,-3.4522,6,6,4
2020-01-24,Kirkintilloch,55.9419,-4.1562,2,2,2
2019-03-23,Dingwall,57.5953,-4.4284,1,1,1
2017-10-09,Clydebank,55.9001,-4.4048,1,1,1
2019-07-28,Kilmarnock,55.6147,-4.4988,1,1,0
2018-09-28,Kilwinning,55.6559,-4.7031,2,2,2
2018-03-29,(not set),0,0,9,11,5
2017-02-12,Ayr,55.4586,-4.6292,1,1,1
2017-02-23,Inverness,57.4778,-4.2243,1,1,1
2019-09-17,Coatbridge,55.8642,-4.0193,3,3,1
2019-04-28,Musselburgh,55.9419,-3.0539,2,2,1
2017-01-23,Kilmarnock,55.6147,-4.4988,1,1,1
2020-02-18,Irvine,55.6147,-4.6696,1,3,1
2017-06-20,Dundee,56.462,-2.9707,2,2,0
2017-08-09,Rosyth,56.0365,-3.4229,2,2,0
2019-09-10,Falkirk,56.0019,-3.7839,4,4,3
2017-04-10,Portlethen,57.0617,-2.1295,1,1,1
2017-09-16,Motherwell,55.7776,-3.9811,2,3,2
2020-04-01,Inverness,57.4778,-4.2243,1,1,1
2019-11-07,Edinburgh,55.9533,-3.1883,104,135,63
2018-03-29,Dunfermline,56.0717,-3.4522,12,12,5
2019-08-22,Greenock,55.9533,-4.772,1,1,1
2018-07-05,Kilwinning,55.6559,-4.7031,1,1,1
2018-11-16,Coatbridge,55.8642,-4.0193,1,1,0
2019-09-28,Irvine,55.6116,-4.6696,1,1,1
2018-06-18,Glenrothes,56.2061,-3.1599,1,1,1
2019-07-16,Stonehouse,55.6987,-3.9811,1,1,0
2017-01-21,Livingston,55.9007,-3.5181,3,5,3
2020-02-04,Forfar,56.6436,-2.8891,1,1,1
2017-12-01,Dumfries,55.0709,-3.6035,1,1,1
2017-01-19,Kilwinning,55.6559,-4.7031,2,2,1
2018-10-06,Johnstone,55.8373,-4.5139,1,1,0
2020-02-06,Stornoway,58.2094,-6.3849,1,1,1
2019-06-06,Kelso,55.5987,-2.4322,2,2,1
2019-12-22,Falkirk,56.0019,-3.7839,1,1,1
2019-05-20,Paisley,55.8473,-4.4401,4,4,2
2017-04-07,Edinburgh,55.9533,-3.1883,83,92,51
2017-02-15,Edinburgh,55.9533,-3.1883,52,55,26
2018-02-05,Livingston,55.9007,-3.5181,1,1,1
2020-01-03,Perth,56.395,-3.4308,3,3,0
2019-07-24,Glenrothes,56.2008,-3.1599,1,1,0
2019-06-07,Rutherglen,55.829,-4.2243,3,3,2
2016-12-06,Dumfries,55.0709,-3.6051,1,1,1
2019-02-06,Glasgow,55.8642,-4.2518,87,95,67
2017-02-20,(not set),0,0,2,2,2
2019-11-13,Cumbernauld,55.9419,-3.9925,2,2,2
2019-04-12,East Kilbride,55.7644,-4.177,1,1,1
2018-01-22,Stirling,56.1165,-3.9369,2,2,2
2020-01-19,Dunfermline,56.0717,-3.4522,4,7,3
2019-11-01,Cumbernauld,55.9392,-3.9925,3,3,3
2020-04-23,Kilmarnock,55.6234,-4.4988,1,1,1
2018-01-29,Dunfermline,56.0717,-3.4522,4,4,3
2019-02-17,Livingston,55.9007,-3.5181,8,9,4
2017-12-15,Coatbridge,55.8642,-4.0193,1,1,1
2019-11-29,Edinburgh,55.9533,-3.1883,65,77,43
2019-11-03,Inverurie,57.2835,-2.374,2,2,2
2017-11-23,Greenock,55.9533,-4.772,1,1,1
2017-09-28,Glasgow,55.8642,-4.2518,52,58,37
2019-03-02,Irvine,55.6147,-4.6696,1,1,1
2017-02-21,Aberdeen,57.1497,-2.0943,3,3,1
2019-12-29,Greenock,55.9533,-4.772,1,1,1
2019-06-02,Motherwell,55.7832,-3.9811,3,3,2
2017-07-29,Glasgow,55.8642,-4.2518,30,32,20
2019-02-01,Cumbernauld,55.9392,-3.9925,1,2,0
2017-03-15,Musselburgh,55.9392,-3.0539,2,3,2
2017-12-03,Glasgow,55.8642,-4.2518,35,38,26
2019-12-29,Clydebank,55.9007,-4.4048,1,1,0
2018-08-11,Rutherglen,55.829,-4.2247,1,1,0
2019-07-14,Edinburgh,55.9533,-3.1883,85,111,44
2017-01-10,Clydebank,55.9007,-4.4048,1,2,1
2019-07-02,Kilmarnock,55.6147,-4.4988,4,4,4
2017-06-16,Falkirk,56.0019,-3.7839,2,2,2
2017-04-19,Glasgow,55.8566,-4.2518,25,30,17
2017-12-08,Forfar,56.6436,-2.8891,1,1,0
2018-10-04,East Kilbride,55.7644,-4.177,1,1,1
2018-01-31,Clydebank,55.9007,-4.4048,3,3,3
2018-07-02,Edinburgh,55.9565,-3.1883,51,60,24
2019-11-11,Stirling,56.1168,-3.9369,1,1,1
2018-07-15,Dundee,56.462,-2.9707,2,2,2
2020-02-04,Glasgow,55.8642,-4.2518,88,107,59
2019-10-30,Falkirk,56.0019,-3.7839,3,3,2
2017-08-21,Greenock,55.9533,-4.772,2,2,1
2019-02-09,Kirkcaldy,56.1141,-3.1581,2,2,2
2019-09-20,Ayr,55.4586,-4.6292,1,1,1
2019-08-27,Johnstone,55.829,-4.5139,2,2,2
2018-10-20,Inverurie,57.2835,-2.374,1,1,1
2018-01-20,Kilmarnock,55.6116,-4.4988,2,2,1
2016-10-11,Kirkintilloch,55.9392,-4.1562,2,2,1
2020-01-21,Glasgow,55.8642,-4.2518,73,80,46
2020-03-23,Kilwinning,55.6531,-4.7031,1,1,0
2018-09-03,Kirkcaldy,56.1168,-3.1581,1,1,0
2019-09-18,Dumfries,55.0709,-3.6051,1,1,1
2019-08-31,Edinburgh,55.9533,-3.1883,46,55,29
2018-08-29,Edinburgh,55.9533,-3.1883,43,54,24
2017-09-19,Cumbernauld,55.9457,-3.9925,1,1,1
2018-01-04,(not set),0,0,4,6,2
2019-05-26,Kirkintilloch,55.9457,-4.1562,1,1,1
2019-09-25,Dundee,56.462,-2.9707,4,4,3
2018-11-12,Arbroath,56.5591,-2.5915,1,1,1
2019-01-24,Paisley,55.8473,-4.4401,3,3,1
2018-03-22,Dundee,56.462,-2.9707,1,1,1
2018-11-20,Dundee,56.462,-2.9707,1,1,1
2016-10-03,Aberdeen,57.1497,-2.0943,2,3,0
2017-04-25,Cumbernauld,55.9453,-3.9925,1,2,1
2019-07-20,Kilwinning,55.6559,-4.7031,1,1,0
2017-08-13,Barrhead,55.7967,-4.3977,1,1,1
2019-11-16,Cumbernauld,55.9457,-3.9925,2,2,2
2020-04-23,Coatbridge,55.8642,-4.0193,1,1,0
2020-04-23,Stirling,56.1165,-3.9369,1,1,0
2017-02-10,Inverurie,57.2835,-2.374,1,1,1
2019-06-28,Falkirk,55.9887,-3.7839,5,5,3
2018-06-18,Bo'ness,56.0019,-3.6035,1,1,0
2018-04-22,Renfrew,55.8753,-4.3915,1,1,0
2016-09-14,Kirkintilloch,55.9419,-4.1562,1,1,1
2017-07-03,Kirkcaldy,56.1165,-3.1581,2,2,1
2019-09-24,Inverness,57.4778,-4.2243,8,9,4
2019-05-27,Dunfermline,56.0717,-3.4522,5,6,5
2017-07-16,Irvine,55.6234,-4.6696,1,1,1
2016-09-27,Rutherglen,55.829,-4.2243,1,1,1
2017-04-14,Kirkintilloch,55.9419,-4.1562,1,1,0
2018-03-19,Kilbride,56.3755,-5.4727,1,1,1
2016-09-25,Johnstone,55.829,-4.5139,1,1,0
2017-03-13,Glenrothes,56.2008,-3.1599,2,2,2
2018-01-27,Clydebank,55.9007,-4.4048,4,5,4
2016-10-20,Perth,56.395,-3.4308,2,3,1
2017-10-23,Bellshill,55.8157,-4.0265,1,1,1
2016-11-09,Elgin,57.6495,-3.3185,2,2,2
2019-10-23,Dumbarton,55.9392,-4.5646,1,1,1
2019-09-10,Glasgow,55.8642,-4.2518,42,52,32
2019-05-19,Coatbridge,55.8622,-4.0193,1,1,1
2019-01-08,Renfrew,55.8753,-4.3915,1,1,1
2017-08-13,Alexandria,55.9887,-4.5777,1,1,1
2018-08-01,Renfrew,55.8753,-4.3915,1,3,1
2019-03-30,Peebles,55.6559,-3.1936,1,1,0
2017-05-24,Stirling,56.1165,-3.9369,5,7,5
2017-06-08,Barrhead,55.7958,-4.3977,1,1,1
2018-04-17,Stirling,56.1141,-3.9369,5,5,3
2017-10-15,East Kilbride,55.7644,-4.177,1,1,1
2019-08-09,St Andrews,56.3398,-2.7967,1,1,1
2019-09-14,Coatbridge,55.8622,-4.0193,1,1,1
2017-08-02,Hamilton,55.7776,-4.0537,1,1,1
2017-06-27,Biggar,55.6116,-3.524,1,4,0
2017-10-31,Glasgow,55.8622,-4.2518,46,53,27
2019-01-18,East Kilbride,55.7644,-4.177,1,1,1
2017-09-20,Inverurie,57.2835,-2.374,1,1,1
2018-10-04,Dumbarton,55.9392,-4.5646,1,1,1
2018-06-20,Barrhead,55.7967,-4.3977,2,3,1
2019-02-07,Kirkintilloch,55.9457,-4.1562,1,1,1
2019-03-06,Motherwell,55.7776,-3.9811,2,2,2
2017-04-06,Motherwell,55.7776,-3.9811,5,6,5
2018-11-03,Kilmarnock,55.6116,-4.4988,2,2,2
2019-10-04,Glenrothes,56.2008,-3.1599,1,1,1
2017-11-01,Portlethen,57.0617,-2.1295,1,1,1
2017-02-22,Falkirk,56.0019,-3.7839,1,1,0
2017-10-02,Dunfermline,56.0717,-3.4522,1,1,1
